run_id,epoch,model,hidden_dim,num_layers,T,tau,v_threshold,v_reset,tau_response,tau_refractory,input_gain,lr,weight_decay,loss_name,target_rate,rate_lambda,confidence_lambda,eval_subset,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,test_acc,test_macro_precision,test_macro_recall,test_macro_f1,best_test_acc,best_test_macro_f1,train_time_sec,test_time_sec,epoch_time_sec,train_speed,test_speed,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,test_confusion_path,best_test_confusion_path,final_test_confusion_path,best_model_path,final_model_path,layer_0_loss,layer_0_cls_loss,layer_0_mean_rate,layer_0_goodness,layer_1_loss,layer_1_cls_loss,layer_1_mean_rate,layer_1_goodness,layer_2_loss,layer_2_cls_loss,layer_2_mean_rate,layer_2_goodness,train_total_spikes,train_global_spike_rate,train_dense_synops,train_event_synops,train_energy_proxy_synops,train_event_to_dense_ratio,train_layer_0_spike_count,train_layer_0_spike_rate,train_layer_0_active_input_rate,train_layer_0_dense_synops,train_layer_0_event_synops,train_layer_0_event_to_dense_ratio,train_layer_1_spike_count,train_layer_1_spike_rate,train_layer_1_active_input_rate,train_layer_1_dense_synops,train_layer_1_event_synops,train_layer_1_event_to_dense_ratio,train_layer_2_spike_count,train_layer_2_spike_rate,train_layer_2_active_input_rate,train_layer_2_dense_synops,train_layer_2_event_synops,train_layer_2_event_to_dense_ratio,test_total_spikes,test_global_spike_rate,test_dense_synops,test_event_synops,test_energy_proxy_synops,test_event_to_dense_ratio,test_layer_0_spike_count,test_layer_0_spike_rate,test_layer_0_active_input_rate,test_layer_0_dense_synops,test_layer_0_event_synops,test_layer_0_event_to_dense_ratio,test_layer_1_spike_count,test_layer_1_spike_rate,test_layer_1_active_input_rate,test_layer_1_dense_synops,test_layer_1_event_synops,test_layer_1_event_to_dense_ratio,test_layer_2_spike_count,test_layer_2_spike_rate,test_layer_2_active_input_rate,test_layer_2_dense_synops,test_layer_2_event_synops,test_layer_2_event_to_dense_ratio
20260423_234508,26,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9784333333333334,0.978554740252027,0.9782765157273859,0.9783749419839456,0.9619,0.9618527811551955,0.9616493155276877,0.9616593239426464,0.9619,0.9616593239426464,3.4230337142944336,0.7256324291229248,7.65297269821167,16752.39123720402,13781.081989523325,0.059692970743136745,0.07256324291229248,1442.046875,1445.0234375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.03106423800012895,0.031064043885895183,0.15285005739756993,10.190104552677699,0.02427913128797497,0.024238536400454386,0.19501736015081406,14.650877680097308,0.08967088056462151,0.08967088056462151,0.08541521696107728,6.335832868303571,105356479.0,0.17385557590759076,388200000000.0,68576735790.0,68576735790.0,0.17665310610510046,46035818.0,0.15345272666666668,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,58804679.0,0.19601559666666668,0.15345272666666668,150000000000.0,23017909000.0,0.15345272666666668,515982.0,0.085997,0.19601559666666668,3000000000.0,588046790.0,0.19601559666666668,18031570.0,0.17853039603960397,64700000000.0,11592494540.0,11592494540.0,0.17917302225656878,7871336.0,0.15742672,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10073154.0,0.20146308,0.15742672,25000000000.0,3935668000.0,0.15742672,87080.0,0.08708,0.20146308,500000000.0,100731540.0,0.20146308
20260423_234508,27,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9793,0.9794807157083756,0.9790832203265054,0.9792238530495915,0.9619,0.9619944931497937,0.9615207592900784,0.9616380946776587,0.9619,0.9616593239426464,3.4111781120300293,0.7563436031341553,7.694539546966553,16810.614431937112,13221.50403409476,0.05948622544695224,0.07563436031341553,1442.0234375,1442.03125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.02804813134883131,0.02804780033017908,0.15394099482468196,10.309978825705391,0.02068256706531559,0.020638295582362583,0.1970283335873059,15.016233239855085,0.08527023930634771,0.08527023930634771,0.08613072229283196,6.4013671875,106370127.0,0.17552826237623761,388200000000.0,68738831760.0,68738831760.0,0.17707066398763524,46345939.0,0.15448646333333332,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,59508226.0,0.19836075333333333,0.15448646333333332,150000000000.0,23172969500.0,0.15448646333333332,515962.0,0.08599366666666666,0.19836075333333333,3000000000.0,595082260.0,0.19836075333333333,18202630.0,0.1802240594059406,64700000000.0,11619415530.0,11619415530.0,0.17958911174652242,7922785.0,0.1584557,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10192803.0,0.20385606,0.1584557,25000000000.0,3961392500.0,0.1584557,87042.0,0.087042,0.20385606,500000000.0,101928030.0,0.20385606
20260423_234508,28,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9806833333333334,0.9807317852690527,0.9805492789565949,0.9805919850263407,0.9622,0.962036315202441,0.961944281659685,0.9618976694024566,0.9622,0.9618976694024566,3.4447522163391113,0.7482669353485107,7.706319332122803,16646.770623444718,13364.214730859954,0.060071711361940415,0.07482669353485108,1442.04296875,1442.0703125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.02692734303751162,0.026926858350634575,0.15488578698464803,10.482571806226458,0.01871345198846289,0.01866471501333373,0.19935952659164155,15.431392329079765,0.08099428244999476,0.08099428244999476,0.0864182859659195,6.468819754464286,107224838.0,0.17693867656765677,388200000000.0,68865088740.0,68865088740.0,0.17739590092735702,46586192.0,0.15528730666666668,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,60121274.0,0.20040424666666667,0.15528730666666668,150000000000.0,23293096000.0,0.15528730666666668,517372.0,0.08622866666666666,0.20040424666666667,3000000000.0,601212740.0,0.20040424666666667,18347817.0,0.18166155445544555,64700000000.0,11640721230.0,11640721230.0,0.1799184115919629,7963311.0,0.15926622,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10297073.0,0.20594146,0.15926622,25000000000.0,3981655500.0,0.15926622,87433.0,0.087433,0.20594146,500000000.0,102970730.0,0.20594146
20260423_234508,29,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9816333333333334,0.9817423142150854,0.9814878102986274,0.9815706240495704,0.9635,0.9635051591617527,0.9631583303719289,0.9632053700179452,0.9635,0.9632053700179452,3.42322039604187,0.7644219398498535,7.704341411590576,16751.477663052174,13081.780465333299,0.05969622621445784,0.07644219398498535,1442.0703125,1442.140625,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.025338520162871907,0.025337872494544302,0.1556415855884552,10.629168442317418,0.018891391810029745,0.018839310987719467,0.20102340940918242,15.704523835863386,0.07816892543009349,0.07816892543009349,0.08673706384641784,6.518345424107143,107638316.0,0.17762098349834984,388200000000.0,68958881760.0,68958881760.0,0.17763751097372488,46769296.0,0.15589765333333333,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,60345376.0,0.20115125333333334,0.15589765333333333,150000000000.0,23384648000.0,0.15589765333333333,523644.0,0.087274,0.20115125333333334,3000000000.0,603453760.0,0.20115125333333334,18413347.0,0.18231036633663367,64700000000.0,11656113150.0,11656113150.0,0.1801563083462133,7993408.0,0.15986816,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10331415.0,0.2066283,0.15986816,25000000000.0,3996704000.0,0.15986816,88524.0,0.088524,0.2066283,500000000.0,103314150.0,0.2066283
20260423_234508,30,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.98295,0.9829739902824034,0.9828661793862752,0.9828735308787053,0.9653,0.9650964372891597,0.9651052723989725,0.964996176101972,0.9653,0.964996176101972,3.4323790073394775,0.7603554725646973,7.724048852920532,16706.77972257171,13151.743310625174,0.05985593972062426,0.07603554725646973,1442.1484375,1442.15625,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.024060091535959924,0.02405929086463792,0.15629547195775167,10.760175364358085,0.01758794453261154,0.017533831630966494,0.20200896369559423,16.220890862601145,0.07395357957908086,0.07395357957908086,0.08661237838012832,6.602800641741071,108129404.0,0.1784313597359736,388200000000.0,69053913250.0,69053913250.0,0.17788231130860382,46953118.0,0.15651039333333333,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,60657425.0,0.20219141666666668,0.15651039333333333,150000000000.0,23476559000.0,0.15651039333333333,518861.0,0.08647683333333334,0.20219141666666668,3000000000.0,606574250.0,0.20219141666666668,18498473.0,0.18315319801980198,64700000000.0,11672559380.0,11672559380.0,0.1804105004636785,8025215.0,0.1605043,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10385688.0,0.20771376,0.1605043,25000000000.0,4012607500.0,0.1605043,87570.0,0.08757,0.20771376,500000000.0,103856880.0,0.20771376
20260423_234508,31,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9836166666666667,0.9836711675021018,0.983497037081311,0.9835538215696236,0.9632,0.9631071051403362,0.9629581757921833,0.962926785990901,0.9653,0.964996176101972,3.4426941871643066,0.7450895309448242,7.69776725769043,16656.72199807946,13421.20588826328,0.0600358221812972,0.07450895309448242,1442.140625,1442.15234375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.022065732228968824,0.022064787335693836,0.1568284130522183,10.890753132956368,0.014612275175750256,0.014556751985635077,0.20268289744853973,16.605033465794154,0.07046242377587728,0.07046242377587728,0.08673776100788798,6.666573660714286,108603119.0,0.17921306765676567,388200000000.0,69129328570.0,69129328570.0,0.17807658055126224,47097390.0,0.1569913,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,60985357.0,0.20328452333333333,0.1569913,150000000000.0,23548695000.0,0.1569913,520372.0,0.08672866666666666,0.20328452333333333,3000000000.0,609853570.0,0.20328452333333333,18573859.0,0.18389959405940595,64700000000.0,11685028310.0,11685028310.0,0.18060321962905718,8049128.0,0.16098256,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10436931.0,0.20873862,0.16098256,25000000000.0,4024564000.0,0.16098256,87800.0,0.0878,0.20873862,500000000.0,104369310.0,0.20873862
20260423_234508,32,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9838166666666667,0.9839928264012734,0.9836548673119484,0.9837760354833687,0.9648,0.964791351148285,0.9644620510151238,0.9645136325566437,0.9653,0.964996176101972,3.433561086654663,0.7609937191009521,7.694797992706299,16701.02804428931,13140.712924430085,0.05987655354796776,0.07609937191009522,1442.15625,1442.1484375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.021311304665037563,0.021310203043477877,0.1573710654463087,11.037891796657018,0.013812047296336718,0.013754043062882764,0.20384487296853745,16.939295768737793,0.06784664227494172,0.06784664227494172,0.08691685487117086,6.720877511160714,109309545.0,0.18037878712871286,388200000000.0,69253218530.0,69253218530.0,0.1783957200669758,47335791.0,0.15778597,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,61454303.0,0.20484767666666667,0.15778597,150000000000.0,23667895500.0,0.15778597,519451.0,0.08657516666666666,0.20484767666666667,3000000000.0,614543030.0,0.20484767666666667,18696933.0,0.18511814851485148,64700000000.0,11706062410.0,11706062410.0,0.18092832163833075,8089541.0,0.16179082,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10519691.0,0.21039382,0.16179082,25000000000.0,4044770500.0,0.16179082,87701.0,0.087701,0.21039382,500000000.0,105196910.0,0.21039382
20260423_234508,33,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9851333333333333,0.9852983359908899,0.9850302795954354,0.9851327870883905,0.9663,0.9662386789861784,0.9659462189396548,0.9660045863699214,0.9663,0.9660045863699214,3.4348883628845215,0.7525618076324463,7.7062718868255615,16694.57459509518,13287.945121025905,0.05989969940856099,0.07525618076324463,1442.1484375,1442.14453125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.018522905917572125,0.018521598473723446,0.1580431471977915,11.158358437674385,0.012027887893574578,0.011967162468603678,0.20509130720581328,17.246548380170548,0.0650363921054772,0.0650363921054772,0.08721104530351502,6.764683314732143,109979140.0,0.1814837293729373,388200000000.0,69386704270.0,69386704270.0,0.17873957823286965,47594605.0,0.15864868333333335,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,61862177.0,0.20620725666666667,0.15864868333333335,150000000000.0,23797302500.0,0.15864868333333335,522358.0,0.08705966666666666,0.20620725666666667,3000000000.0,618621770.0,0.20620725666666667,18810544.0,0.1862430099009901,64700000000.0,11728556970.0,11728556970.0,0.18127599644513137,8133140.0,0.1626628,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10589197.0,0.21178394,0.1626628,25000000000.0,4066570000.0,0.1626628,88207.0,0.088207,0.21178394,500000000.0,105891970.0,0.21178394
20260423_234508,34,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9856333333333334,0.9857440622871494,0.9855109785305232,0.9855979020496841,0.9642,0.9641156897299415,0.9638782722934283,0.9638828512979257,0.9663,0.9660045863699214,3.396859645843506,0.7609374523162842,7.650569200515747,16881.474649730597,13141.684601750281,0.05923653121239373,0.07609374523162842,1442.15234375,1442.09765625,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.017497127543070486,0.017495495400258472,0.1589918423976217,11.345306328364781,0.010623420256056957,0.01055896801075765,0.20675898236887796,17.65646471296038,0.06221742954637323,0.06221742954637323,0.08736432982342583,6.834629603794643,110591159.0,0.18249366171617162,388200000000.0,69516921140.0,69516921140.0,0.17907501581658938,47847871.0,0.15949290333333332,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,62220564.0,0.20740188,0.15949290333333332,150000000000.0,23923935500.0,0.15949290333333332,522724.0,0.08712066666666667,0.20740188,3000000000.0,622205640.0,0.20740188,18915289.0,0.1872800891089109,64700000000.0,11751010620.0,11751010620.0,0.18162303894899537,8176828.0,0.16353656,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10650162.0,0.21300324,0.16353656,25000000000.0,4088414000.0,0.16353656,88299.0,0.088299,0.21300324,500000000.0,106501620.0,0.21300324
20260423_234508,35,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9876,0.9876814247856351,0.9875328880222135,0.9875901221663094,0.9659,0.9657433947166322,0.9656176868113034,0.9655912494224577,0.9663,0.9660045863699214,3.4371042251586914,0.738365650177002,7.718962669372559,16683.81179140776,13543.425263083118,0.059938340980027406,0.0738365650177002,1442.1171875,1442.125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.015955363533326557,0.015953443478792906,0.15977039826767786,11.460716043199811,0.009552712652033992,0.00948492284598095,0.20821046190602438,17.972482136317662,0.0580516556011779,0.0580516556011779,0.0874904106770243,6.873953683035714,111357365.0,0.18375802805280528,388200000000.0,69650063000.0,69650063000.0,0.1794179881504379,48104017.0,0.16034672333333333,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,62727450.0,0.2090915,0.16034672333333333,150000000000.0,24052008500.0,0.16034672333333333,525898.0,0.08764966666666667,0.2090915,3000000000.0,627274500.0,0.2090915,19043596.0,0.18855045544554455,64700000000.0,11773541950.0,11773541950.0,0.18197128207109736,8220202.0,0.16440404,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10734595.0,0.2146919,0.16440404,25000000000.0,4110101000.0,0.16440404,88799.0,0.088799,0.2146919,500000000.0,107345950.0,0.2146919
20260423_234508,36,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9871666666666666,0.9873759157028286,0.9870579606990237,0.987176275424465,0.9671,0.9670198089627468,0.9668065878064324,0.9668213581814606,0.9671,0.9668213581814606,3.465999126434326,0.7450594902038574,7.7387237548828125,16544.72430839678,13421.747030245702,0.06044222806979503,0.07450594902038574,1442.12890625,1442.15234375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.014989356377295085,0.014987085214150804,0.16062586967434203,11.629989624023438,0.008682095878092306,0.008611346827819943,0.20946928752320154,18.472464425223215,0.05602684909743922,0.05602684909743922,0.08788591995835304,6.925676618303571,111992748.0,0.18480651485148514,388200000000.0,69756417620.0,69756417620.0,0.17969195677485833,48308136.0,0.16102712,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,63156962.0,0.21052320666666666,0.16102712,150000000000.0,24154068000.0,0.16102712,527650.0,0.08794166666666667,0.21052320666666666,3000000000.0,631569620.0,0.21052320666666666,19145089.0,0.18955533663366336,64700000000.0,11791042970.0,11791042970.0,0.1822417769706337,8253852.0,0.16507704,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10802197.0,0.21604394,0.16507704,25000000000.0,4126926000.0,0.16507704,89040.0,0.08904,0.21604394,500000000.0,108021970.0,0.21604394
20260423_234508,37,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9890166666666667,0.9890456257208221,0.9889640275786794,0.9889947104672778,0.9674,0.9671976607294198,0.9671699401152998,0.9671131872508729,0.9674,0.9671131872508729,3.445167303085327,0.7602689266204834,7.71449875831604,16644.764957755593,13153.240451969534,0.060078949900344014,0.07602689266204835,1442.1640625,1442.18359375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.014258281128214938,0.01425570888178689,0.16132196996893203,11.764571598597936,0.007625698211735913,0.0075512767237211975,0.21099622760500228,18.640651975359237,0.053446894245488305,0.053446894245488305,0.08830758503505162,6.968906947544643,112597042.0,0.185803699669967,388200000000.0,69865377570.0,69865377570.0,0.17997263670788252,48518217.0,0.16172739,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,63548907.0,0.21182969,0.16172739,150000000000.0,24259108500.0,0.16172739,529918.0,0.08831966666666667,0.21182969,3000000000.0,635489070.0,0.21182969,19247611.0,0.19057040594059407,64700000000.0,11809478630.0,11809478630.0,0.18252671761978362,8289397.0,0.16578794,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10868513.0,0.21737026,0.16578794,25000000000.0,4144698500.0,0.16578794,89701.0,0.089701,0.21737026,500000000.0,108685130.0,0.21737026
20260423_234508,38,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9890833333333333,0.9891945936479406,0.9889925980784076,0.9890764973272216,0.968,0.9678633637446918,0.9677031583205595,0.9677132448974384,0.968,0.9677132448974384,3.462169647216797,0.7543890476226807,7.766562223434448,16563.02430070065,13255.759785369597,0.06037544725196702,0.07543890476226807,1442.18359375,1442.21875,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.013001969616327966,0.012999096220093114,0.1619678001318659,11.854725905827113,0.007215680754078286,0.007138040748291782,0.2122997428689684,19.094141278948104,0.05183617265096733,0.05183617265096733,0.08833670616149902,7.014474051339286,112917659.0,0.18633277062706272,388200000000.0,69939874560.0,69939874560.0,0.1801645403400309,48663752.0,0.16221250666666667,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,63721856.0,0.21240618666666666,0.16221250666666667,150000000000.0,24331876000.0,0.16221250666666667,532051.0,0.08867516666666667,0.21240618666666666,3000000000.0,637218560.0,0.21240618666666666,19302948.0,0.19111829702970298,64700000000.0,11822308340.0,11822308340.0,0.18272501298299845,8314454.0,0.16628908,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10898634.0,0.21797268,0.16628908,25000000000.0,4157227000.0,0.16628908,89860.0,0.08986,0.21797268,500000000.0,108986340.0,0.21797268
20260423_234508,39,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9896833333333334,0.9898110466144232,0.9895761297461354,0.9896809264262447,0.9664,0.9663010389319702,0.9660723836639283,0.9661145868370609,0.968,0.9677132448974384,3.4513204097747803,0.7453653812408447,7.668750047683716,16615.090223901305,13416.238869790988,0.060186251565547924,0.07453653812408448,1442.234375,1442.23828125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.01249116426333785,0.012487965835524457,0.162611791065761,11.96250397818429,0.006237592681178025,0.0061569977551698685,0.2134673148393631,19.29119028363909,0.050889941464577405,0.050889941464577405,0.08843506180814334,7.057146344866071,113565637.0,0.1874020412541254,388200000000.0,70071472410.0,70071472410.0,0.18050353531684699,48919090.0,0.16306363333333335,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,64114741.0,0.21371580333333334,0.16306363333333335,150000000000.0,24459545000.0,0.16306363333333335,531806.0,0.08863433333333333,0.21371580333333334,3000000000.0,641147410.0,0.21371580333333334,19408748.0,0.19216582178217823,64700000000.0,11844471490.0,11844471490.0,0.18306756553323028,8357523.0,0.16715046,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,10961499.0,0.21922998,0.16715046,25000000000.0,4178761500.0,0.16715046,89726.0,0.089726,0.21922998,500000000.0,109614990.0,0.21922998
20260423_234508,40,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.99015,0.9902346284470056,0.9900909213237454,0.9901468633657897,0.9683,0.9681914127311426,0.968042433074975,0.9680571745065387,0.9683,0.9680571745065387,3.433351993560791,0.7188456058502197,7.635428428649902,16702.045146418997,13911.19305538834,0.059872907253780534,0.07188456058502198,1452.75,1442.546875,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.01153967682538288,0.011536116246134043,0.16332762581961496,12.122837747846331,0.00572118758490043,0.005637978037287082,0.21449705639055797,19.64915452684675,0.04809959844819137,0.04809959844819137,0.08861886443836349,7.102329799107143,114133341.0,0.18833884653465346,388200000000.0,70153251710.0,70153251710.0,0.18071419811952602,49074399.0,0.16358133,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,64527221.0,0.21509073666666667,0.16358133,150000000000.0,24537199500.0,0.16358133,531721.0,0.08862016666666667,0.21509073666666667,3000000000.0,645272210.0,0.21509073666666667,19505966.0,0.19312837623762377,64700000000.0,11858590010.0,11858590010.0,0.18328578068006182,8384352.0,0.16768704,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11031901.0,0.22063802,0.16768704,25000000000.0,4192176000.0,0.16768704,89713.0,0.089713,0.22063802,500000000.0,110319010.0,0.22063802
