epoch,train_loss_mean,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,eval_speed_samples_per_s,layer_0_loss,layer_1_loss,layer_2_loss,layer_3_loss,layer_4_loss,layer_5_loss,layer_6_loss,layer_7_loss
71,0.05371457803994411,,,0.6145833333333334,0.5743006670552808,0.7256944444444444,150303.4375,0.506140410900116,1716397056.0,96487.9765625,3.190972328186035,2.819209098815918,3.43479585647583,113.84184498667445,75.27441978023745,0.4297166243195534,-6.8411024405421015e-18,-1.1678470234427239e-16,-1.549890232799629e-16,-1.6442100646288046e-16,-4.439609372981128e-17,-1.4211571728591854e-17,-1.4679372143492644e-17
72,0.045874129864387186,,,0.5659722222222222,0.4950956291072789,0.7256944444444444,150386.109375,0.506418764591217,1716810496.0,96487.9765625,2.8888888359069824,2.552147150039673,3.1489667892456055,118.92315155119749,78.51483131778103,0.3669930389150977,-4.352969524364619e-18,-6.298310100140954e-17,-7.768651349504481e-17,-7.667130480309113e-17,-2.799897847395632e-17,8.370141356750581e-19,-1.155763221638692e-17
73,0.10168663505464792,,,0.5798611111111112,0.5153604127661159,0.7256944444444444,150652.515625,0.5073158144950867,1718142336.0,96487.9765625,2.628472328186035,2.185628652572632,2.544508695602417,123.58538746328199,81.2738372776013,0.8134930804371834,-2.758242127761773e-18,-2.8199206640211516e-17,-4.3826788327582883e-17,-3.457728780523943e-17,-1.9314217316859967e-17,-4.31641372475891e-18,-8.916596721737812e-18
74,0.18663707002997398,,,0.6319444444444444,0.5823242713989495,0.7256944444444444,150835.453125,0.5079318881034851,1719056896.0,96487.9765625,2.847222328186035,2.4395604133605957,3.0299196243286133,120.50057853343422,79.6186371588008,1.4930965602397919,-1.90022342064155e-18,-1.2241915103374727e-17,-1.7730125084790292e-17,-2.3209682136613092e-17,-7.897894018876707e-18,2.3560552300123385e-18,-5.43501337583682e-18
75,0.03761012083850801,,,0.59375,0.5757935837041404,0.7256944444444444,151017.453125,0.5085447430610657,1719967104.0,96487.9765625,3.2986111640930176,3.046783685684204,3.5339834690093994,122.8801312501402,83.34324921224884,0.3008809667080641,-1.1002806248889746e-18,-4.2686412526494056e-18,-4.7524975534325786e-18,-9.438177111344349e-18,-3.764697491075842e-18,-2.4084852459583996e-18,-9.472342979365239e-19
76,0.046944594010710716,,,0.6354166666666666,0.5879916173363935,0.7256944444444444,150999.5625,0.5084845423698425,1719877632.0,96487.9765625,3.375,2.797814130783081,3.338399887084961,125.62031670658517,83.81778015053567,0.37555675208568573,-8.126925699735555e-19,-1.742732859053005e-18,-2.210157940750848e-18,-4.599855433456331e-18,-3.292738012055136e-18,-2.2699953590823215e-18,4.555316720554026e-19
77,0.04814289329806343,,,0.625,0.5798633434545519,0.7256944444444444,151134.53125,0.5089390277862549,1720552320.0,96487.9765625,3.6041667461395264,2.5444445610046387,3.4323983192443848,126.00225497347449,82.41721633217324,0.3851431463845074,-6.004809218620278e-19,-1.0602004413377244e-18,-1.196023756412873e-18,-2.3849900078394434e-18,-6.346394357302845e-19,-2.0997814413536097e-19,6.640109649208174e-20
78,0.045418061316013336,,,0.6736111111111112,0.6272418948305378,0.7256944444444444,150962.640625,0.5083602070808411,1719692928.0,96487.9765625,3.590277671813965,3.2628865242004395,3.880690336227417,118.73937840526465,83.06570235709573,0.3633444905281067,-4.429642265360049e-19,-5.296466413498476e-19,-4.863263654898329e-19,-7.581879592018173e-19,-2.4980192754611393e-19,-8.359073680154621e-20,-1.7284435207663045e-19
79,0.04975279653444886,,,0.6701388888888888,0.5989712586678044,0.7256944444444444,150708.65625,0.5075048208236694,1718422912.0,96487.9765625,2.3263888359069824,2.1088082790374756,2.586047649383545,116.24842436849694,84.48909155447998,0.3980223722755909,-2.623428128130304e-19,-2.7573233368963796e-19,-1.4778139990173313e-19,-4.219613740755505e-20,-4.111170362449803e-20,-7.906936757333136e-20,-6.485633669813896e-20
80,0.032192365964874625,,,0.6284722222222222,0.5557690166056557,0.7256944444444444,150508.515625,0.5068309307098389,1717422336.0,96487.9765625,2.8541667461395264,2.569060802459717,3.3607966899871826,124.06159602602408,84.96475476437529,0.257538927718997,-1.5263503077990434e-19,-1.3647359535888889e-19,-3.186237681008321e-20,6.469751802052878e-20,-2.273464554571369e-20,-1.8069346890914613e-20,3.6956361817337894e-21
81,0.07476758526172489,,,0.5381944444444444,0.5378633197623924,0.7256944444444444,150438.78125,0.506596028804779,1717073664.0,96487.9765625,3.586805582046509,3.5096774101257324,3.9925215244293213,118.37581457030231,79.50961670737283,0.5981406820937991,-9.897645452257165e-20,-4.2921135365063634e-20,-8.033681506691574e-21,2.5822303977221003e-20,1.0115384915757837e-20,-9.777274840376787e-22,2.051614714284647e-21
82,0.09083780832588673,,,0.5694444444444444,0.5016335082317487,0.7256944444444444,150413.375,0.5065104961395264,1716946560.0,96487.9765625,2.5763888359069824,2.2926828861236572,3.094006061553955,119.22874476742834,77.92952083932904,0.7267024666070938,-7.169171137822823e-20,-1.3174922437612616e-20,-5.998662103446272e-21,-9.780376767673861e-22,2.5947621840022787e-21,5.52143058879146e-23,-7.007253764089836e-22
83,0.16901838220655918,,,0.65625,0.6083521852448048,0.7256944444444444,150675.9375,0.5073946714401245,1718259584.0,96487.9765625,3.125,3.1164021492004395,4.0508928298950195,124.19310506437893,78.40706507660296,1.3521470576524734,-3.986864301480298e-20,-5.8869151725691866e-21,1.9695687372770435e-21,2.599725267677597e-21,3.99218043133405e-22,2.631985311567165e-22,6.219364230633077e-23
84,0.08918484766036272,,,0.6041666666666666,0.5437618028689158,0.7256944444444444,150950.6875,0.5083199143409729,1719633280.0,96487.9765625,2.7083332538604736,2.620689630508423,3.280879497528076,124.2749836574982,82.24868013002808,0.7134787812829018,-2.2616737573301504e-20,-3.4629140862708235e-21,4.457469525895128e-22,2.42260521901468e-22,8.607848249379944e-23,-1.4951289571895975e-22,5.893661864440322e-24
85,0.047489607241004705,,,0.5868055555555556,0.521980120780652,0.7256944444444444,151146.9375,0.5089808106422424,1720614400.0,96487.9765625,2.9513888359069824,2.4082839488983154,3.08731746673584,118.79059072894748,83.15445934849879,0.37991685792803764,-1.5655718681809408e-20,-2.0519830681511744e-21,2.424931664487485e-22,-5.924681137411061e-23,-3.458648936237347e-23,-5.854887773226899e-23,3.683538665275201e-24
86,0.040298428386449814,,,0.6319444444444444,0.5621470027172614,0.7256944444444444,150896.9375,0.5081389546394348,1719364608.0,96487.9765625,2.909722328186035,2.730769157409668,3.3015213012695312,119.04262437464382,83.35737427623985,0.3223874270915985,-1.0764736842741344e-20,-7.598800993164623e-22,3.517197813969616e-22,-6.079777502264753e-23,-1.1748549637667221e-23,-8.956815070300753e-24,4.071279577409433e-24
87,0.051516794599592686,,,0.5555555555555556,0.5226826998142133,0.7256944444444444,150641.9375,0.5072802901268005,1718089600.0,96487.9765625,3.149305582046509,2.5999999046325684,3.1941351890563965,125.16310073937423,82.54415282878307,0.4121343567967415,-7.106746062659562e-21,-1.8346445933771342e-22,2.158747528307335e-22,2.919689068370765e-23,-7.289529148123556e-24,-2.287671381591967e-24,6.591595506281939e-25
88,0.03690642071887851,,,0.5555555555555556,0.5396378723728463,0.7256944444444444,150867.359375,0.5080392360687256,1719216640.0,96487.9765625,3.336805582046509,2.6812500953674316,3.3154408931732178,124.9005054772124,81.82400705986,0.29525136575102806,-3.922664190830449e-21,-1.0743694830064351e-22,4.1255633051082255e-23,3.1794754795007e-23,-4.090666623016145e-24,-4.8467614016778965e-25,1.550963648536927e-25
89,0.15410646796226501,,,0.5173611111111112,0.4396169903941189,0.7256944444444444,150959.328125,0.5083490610122681,1719676416.0,96487.9765625,2.7291667461395264,2.442953109741211,3.165210485458374,121.24089108414515,81.64702377170511,1.2328517436981201,-2.1607104666750147e-21,-1.3081772530233769e-22,-7.464012558583961e-25,-5.564082089126225e-24,1.3183191012563879e-24,2.617251156906064e-25,2.908056841006738e-26
90,0.0980363255366683,,,0.59375,0.5235523864792507,0.7256944444444444,151347.1875,0.5096551179885864,1721615744.0,96487.9765625,3.2013888359069824,2.397660732269287,3.103440046310425,118.27601376120919,80.61941489968754,0.7842906042933464,-1.803549842194984e-21,-7.249361613007151e-23,-8.045623926785308e-24,-1.9580916062778702e-24,4.8467614016778965e-26,-6.785465962349055e-26,-5.331437541845686e-26
91,0.04204898187890649,,,0.59375,0.5122167900063327,0.7256944444444444,151539.734375,0.5103035569190979,1722578432.0,96487.9765625,2.493055582046509,2.093567132949829,2.9244911670684814,117.28452861650963,80.43967025822731,0.3363918550312519,-1.303534358523157e-21,-2.1455401034877628e-23,-5.3168972576406525e-24,5.913048910047034e-25,-1.40556080648659e-25,4.8467614016778965e-26,-3.877409121342317e-26
92,0.10152457747608423,,,0.5625,0.535982958485838,0.7256944444444444,151761.6875,0.5110509395599365,1723688192.0,96487.9765625,3.2083332538604736,2.8456790447235107,3.423901081085205,117.48982422321606,80.77607760433669,0.8121966198086739,-7.123656943304545e-22,-1.0443559130265448e-23,-2.76507737965724e-24,-1.454028420503369e-26,-3.3927329811745276e-26,-1.9387045606711586e-26,-1.454028420503369e-26
93,0.06631112098693848,,,0.625,0.5705224831031567,0.7256944444444444,151644.6875,0.5106569528579712,1723103232.0,96487.9765625,2.784722328186035,2.8888888359069824,3.796034336090088,122.22433176290234,79.73256695977727,0.5304889678955078,-4.648431609576875e-22,-1.0091866006056195e-24,-2.4718483148557272e-25,1.454028420503369e-26,2.665718770922843e-26,7.270142102516845e-27,-8.481832452936319e-27
94,0.06744810831150971,,,0.6388888888888888,0.5711537689987284,0.7256944444444444,151558.984375,0.5103683471679688,1722674688.0,96487.9765625,2.934027671813965,2.7771739959716797,3.5338919162750244,122.79063925093423,79.74395208020186,0.5395848664920777,-2.7130671490872945e-22,-6.1462993025027825e-25,1.781184815116627e-25,5.0890994717617914e-26,2.665718770922843e-26,1.3328593854614215e-26,-1.6963664905872638e-26
95,0.06744064204394817,,,0.6284722222222222,0.5694562039627981,0.7256944444444444,151676.0,0.5107624530792236,1723259776.0,96487.9765625,2.7361111640930176,2.5966851711273193,3.4445552825927734,122.16611691969514,82.55099536393668,0.5395251363515854,-2.0080994238804389e-22,-8.262970883391801e-25,1.5751974555453164e-26,7.997156312768529e-26,-7.270142102516845e-27,3.6350710512584224e-27,0.0
96,0.08244589157402515,,,0.6145833333333334,0.5622527213510982,0.7256944444444444,151901.65625,0.5115222334861755,1724388096.0,96487.9765625,2.2361111640930176,1.8757061958312988,2.125,118.18201643994533,76.96725309649054,0.6595671325922012,-1.1694879328208329e-22,-1.2522062465116253e-25,-6.664296927307108e-26,2.1810426307550534e-26,-1.5751974555453164e-26,-6.058451752097371e-27,-6.058451752097371e-28
97,0.04493108298629522,,,0.6458333333333334,0.5903193473618569,0.7256944444444444,151982.046875,0.5117928981781006,1724789888.0,96487.9765625,2.90625,2.3978495597839355,3.3987340927124023,122.9522052941304,78.18770064991818,0.3594486638903618,-6.782943185174158e-23,-1.595266076974139e-25,-2.059873595713106e-26,-1.2116903504194741e-26,-1.2116903504194741e-27,-2.7263032884438168e-27,-3.0292258760486853e-28
98,0.059475225396454334,,,0.5868055555555556,0.5390708539840168,0.7256944444444444,152297.515625,0.5128552913665771,1726367360.0,96487.9765625,3.375,2.857988119125366,3.5738959312438965,125.48139194661015,79.07458377260583,0.4758018031716347,-4.949249421623305e-23,-1.4226002020393638e-25,-9.087677628146056e-28,5.4526065768876336e-27,9.087677628146056e-28,-3.0292258760486853e-28,0.0
99,0.06632023118436337,,,0.6527777777777778,0.6186417072671497,0.7256944444444444,152553.28125,0.5137165188789368,1727646208.0,96487.9765625,3.4826388359069824,2.920212745666504,3.6928648948669434,120.21582294109312,78.32085562953566,0.5305618494749069,-3.87427434587715e-23,-1.5851371029511011e-25,3.332148463653554e-27,-6.058451752097371e-28,-1.2116903504194741e-27,0.0,0.0
100,0.08527378365397453,,,0.6284722222222222,0.5387952511625945,0.7256944444444444,152981.296875,0.51515793800354,1729786368.0,96487.9765625,2.8923611640930176,2.220994472503662,2.856765031814575,113.4900565702695,74.94981371121217,0.6821902692317963,-2.7720756408487724e-23,3.941780171208352e-26,2.4233807008389483e-27,-1.5146129380243427e-28,0.0,0.0,0.0
101,0.040204853285104036,,,0.6493055555555556,0.6232603729544921,0.7256944444444444,153256.65625,0.5160852074623108,1731163136.0,96487.9765625,2.993055582046509,2.534759283065796,3.1644110679626465,120.02843189191177,79.13022697051508,0.3216388262808323,-1.7112453538928183e-23,5.473432504785468e-26,2.196188760135297e-27,4.543838814073028e-28,0.0,3.0292258760486853e-28,0.0
102,0.02233674074523151,,,0.6875,0.6340771722328747,0.7256944444444444,153264.84375,0.5161128044128418,1731204224.0,96487.9765625,2.8125,2.464646577835083,3.3160555362701416,123.39047239604834,80.35876547240761,0.17869392596185207,-1.2157853273784764e-23,1.8199021083448742e-26,-6.058451752097371e-28,-3.7865323450608567e-28,0.0,0.0,0.0
103,0.05634052003733814,,,0.6770833333333334,0.6361138958649207,0.7256944444444444,153374.8125,0.5164830684661865,1731753856.0,96487.9765625,2.7013888359069824,2.451282024383545,3.270918607711792,115.45535281972882,83.21469345139744,0.4507241602987051,-8.563672630333246e-24,-1.6305754910918314e-27,-5.679798517591285e-28,1.5146129380243427e-28,-4.543838814073028e-28,0.0,0.0
104,0.05812660790979862,,,0.6458333333333334,0.5762703890963998,0.7256944444444444,153543.75,0.5170519351959229,1732598400.0,96487.9765625,2.440972328186035,2.2795698642730713,2.63093900680542,122.42206375356373,79.45205398000701,0.465012863278389,-5.123099179561591e-24,-2.363032841589541e-27,-2.461246024289557e-28,1.8932661725304283e-28,7.573064690121713e-29,0.0,0.0
105,0.03488586796447635,,,0.5972222222222222,0.5737101965597626,0.7256944444444444,153731.4375,0.5176839828491211,1733537024.0,96487.9765625,3.253472328186035,2.8255813121795654,3.4089207649230957,124.22254880580586,75.80521749389474,0.2790869437158108,-3.6240766475185506e-24,-5.085786255959863e-27,1.0412963948917356e-28,0.0,0.0,0.0,0.0
106,0.038393928203731775,,,0.6840277777777778,0.6453793469321308,0.7256944444444444,153750.5,0.5177481174468994,1733632512.0,96487.9765625,2.631944417953491,2.243654727935791,2.772512435913086,127.20004582198125,81.5867555947053,0.3071514256298542,-2.693798176236572e-24,-3.3427980858740375e-28,-8.519697776386927e-29,7.573064690121713e-29,0.0,0.0,0.0
107,0.047842883272096515,,,0.6875,0.6533097163044405,0.7256944444444444,153827.0,0.5180057883262634,1734014848.0,96487.9765625,2.993055582046509,2.6717171669006348,3.2032666206359863,119.82109266230407,80.07946376253098,0.3827430661767721,-1.8489354437082415e-24,-7.342322875344567e-28,-8.993014319519535e-29,-3.7865323450608567e-29,0.0,0.0,0.0
108,0.022465680493041873,,,0.6736111111111112,0.6537862598166506,0.7256944444444444,153799.84375,0.517914354801178,1733879168.0,96487.9765625,3.0208332538604736,2.7319588661193848,3.2459824085235596,117.84478266992984,80.63713157176244,0.17972544394433498,-1.0844127709579478e-24,3.1682626105938887e-28,9.466330862652142e-30,0.0,0.0,0.0,0.0
109,0.01536345761269331,,,0.6458333333333334,0.5697996269142975,0.7256944444444444,153895.46875,0.5182363986968994,1734357120.0,96487.9765625,2.5729167461395264,2.0161290168762207,2.5536727905273438,126.76046154381487,80.63950012516898,0.12290766090154648,-7.986853789346343e-25,-3.01739296247037e-29,-2.129924444096732e-29,0.0,0.0,0.0,0.0
110,0.04085290618240833,,,0.6527777777777778,0.6162726315098238,0.7256944444444444,153936.53125,0.5183746218681335,1734562432.0,96487.9765625,3.274305582046509,2.547872304916382,3.1995420455932617,124.45764656651194,79.9866687953015,0.32682324945926666,-5.941360265118801e-25,2.223108638525964e-28,-2.3665827156630354e-30,0.0,0.0,0.0,0.0
111,0.02359560690820217,,,0.7013888888888888,0.6539432070551836,0.7256944444444444,154017.828125,0.5186483860015869,1734968832.0,96487.9765625,2.65625,2.5198020935058594,3.1516306400299072,122.37058431501454,80.99225485629529,0.18876485526561737,-3.6956394217827424e-25,9.185299165167156e-29,1.3016204936146695e-29,0.0,0.0,0.0,0.0
112,0.06842122785747051,,,0.6805555555555556,0.6128601156043278,0.7256944444444444,153999.40625,0.5185863971710205,1734876672.0,96487.9765625,2.53125,2.2448978424072266,2.8573615550994873,125.3619228020947,77.74854506232579,0.5473698228597641,-2.100917997796876e-25,-4.030586187613607e-29,2.9582283945787943e-30,0.0,0.0,0.0,0.0
113,0.019719419768080115,,,0.6770833333333334,0.6424212159108749,0.7256944444444444,154074.640625,0.5188396573066711,1735253120.0,96487.9765625,2.805555582046509,2.415384531021118,3.0545082092285156,122.96149111654437,81.6706777912886,0.15775535814464092,-1.3013867319417395e-25,-2.362884930169812e-29,-5.9164567891575885e-31,0.0,0.0,0.0,0.0
114,0.015882437059190124,,,0.6354166666666666,0.5846012194781174,0.7256944444444444,154059.1875,0.518787682056427,1735175680.0,96487.9765625,2.684027671813965,2.2349727153778076,2.817680597305298,120.31597641934574,82.76541331334472,0.127059496473521,-1.0210164142070962e-25,-1.1758957868450707e-29,-1.1832913578315177e-30,0.0,0.0,0.0,0.0
115,0.03619514871388674,,,0.65625,0.6158573312518129,0.7256944444444444,154232.484375,0.5193712711334229,1736042112.0,96487.9765625,3.2916667461395264,2.5661375522613525,3.215721368789673,120.54179095031577,77.73256002290356,0.2895611897110939,-6.904290755462694e-26,-8.504906634414034e-31,0.0,0.0,0.0,0.0,0.0
116,0.021576914936304092,,,0.625,0.5662166815709947,0.7256944444444444,154350.6875,0.5197693109512329,1736633216.0,96487.9765625,2.336805582046509,1.9277777671813965,2.6247339248657227,116.79086963089317,77.91736122730661,0.17261531949043274,-4.176072399319377e-26,1.0908467205009304e-30,0.0,0.0,0.0,0.0,0.0
117,0.025210401974618435,,,0.6215277777777778,0.5509317385924591,0.7256944444444444,154307.5,0.519623875617981,1736417280.0,96487.9765625,1.9826388359069824,1.7932960987091064,1.7771861553192139,120.5798967496943,75.84215087505498,0.20168321579694748,-2.626746654051794e-26,1.5068475884885733e-30,0.0,0.0,0.0,0.0,0.0
118,0.023729353677481413,,,0.6979166666666666,0.6494635198289223,0.7256944444444444,154305.140625,0.519615888595581,1736405504.0,96487.9765625,2.8645832538604736,2.3482587337493896,3.080690860748291,121.07676020591832,80.88595802882622,0.1898348294198513,-1.8966937500524543e-26,-1.1601801984988709e-30,7.395570986446986e-32,0.0,0.0,0.0,0.0
119,0.019446274731308222,,,0.7013888888888888,0.6532884213159292,0.7256944444444444,154264.78125,0.5194799304008484,1736203648.0,96487.9765625,2.6388888359069824,2.47029709815979,3.099282741546631,120.27080251283043,82.48641724843276,0.15557019785046577,-1.0733343358131145e-26,-6.679125047134934e-31,1.4791141972893971e-31,0.0,0.0,0.0,0.0
120,0.03278212435543537,,,0.6736111111111112,0.6089971298274786,0.7256944444444444,154225.359375,0.5193472504615784,1736006528.0,96487.9765625,2.5104167461395264,2.2164947986602783,2.8401641845703125,119.10286700392862,84.08118923181814,0.26225699484348297,-6.640845456153288e-27,7.395570986446986e-32,-3.697785493223493e-32,0.0,0.0,0.0,0.0
121,0.02069280983414501,,,0.6770833333333334,0.6320706456651899,0.7256944444444444,154175.03125,0.5191777348518372,1735754880.0,96487.9765625,2.9583332538604736,2.461538553237915,3.075512409210205,121.3477351070938,80.92670829574102,0.16554247867316008,-4.851193062776429e-27,1.3866695599588098e-31,0.0,0.0,0.0,0.0,0.0
122,0.029857895337045193,,,0.6493055555555556,0.5788513238081507,0.7256944444444444,154235.984375,0.5193830132484436,1736059648.0,96487.9765625,2.8333332538604736,2.582887649536133,3.3426952362060547,120.93431085417215,78.82687791585197,0.23886316269636154,-2.9946549520644484e-27,-4.622231866529366e-32,-1.8488927466117464e-32,0.0,0.0,0.0,0.0
123,0.015092837216798216,,,0.6631944444444444,0.5646327550800702,0.7256944444444444,154135.109375,0.5190433859825134,1735555456.0,96487.9765625,2.149305582046509,2.1047120094299316,2.6702802181243896,118.61355184095157,84.59932871546535,0.12074269773438573,-2.0244750129649184e-27,-1.9066706449433635e-32,0.0,0.0,0.0,0.0,0.0
124,0.029032687889412045,,,0.6631944444444444,0.6274923132445799,0.7256944444444444,154068.78125,0.5188199281692505,1735223680.0,96487.9765625,3.159722328186035,2.7905759811401367,3.398200273513794,125.43777008206088,80.36568890238415,0.23226150311529636,-1.4195535859788823e-27,-1.993337492440789e-32,0.0,0.0,0.0,0.0,0.0
125,0.02500222623348236,,,0.6319444444444444,0.5842466927472263,0.7256944444444444,153895.96875,0.5182380080223083,1734359680.0,96487.9765625,2.6770832538604736,2.3406593799591064,2.748505115509033,120.4938984595376,80.19628245917123,0.2000178098678589,-1.0571227242097377e-27,-1.935559594109172e-32,0.0,0.0,0.0,0.0,0.0
126,0.02269369678106159,,,0.6875,0.6424135448314927,0.7256944444444444,153869.0625,0.5181474685668945,1734225280.0,96487.9765625,2.9166667461395264,2.580808162689209,3.3152594566345215,118.47205839362582,77.73852299969283,0.18154957424849272,-6.713815378775723e-28,-5.488900341503622e-33,0.0,0.0,0.0,0.0,0.0
127,0.006969527370529249,,,0.6840277777777778,0.6559334044147118,0.7256944444444444,153740.453125,0.5177143216133118,1733582080.0,96487.9765625,3.4270832538604736,3.17258882522583,3.7606916427612305,112.23921355958284,75.03713325693121,0.055756218964233994,-3.6313580629557004e-28,-1.1555579666323415e-33,0.0,0.0,0.0,0.0,0.0
128,0.016440674546174705,,,0.5729166666666666,0.5261402376933808,0.7256944444444444,153799.8125,0.5179141759872437,1733878912.0,96487.9765625,2.461805582046509,2.4727272987365723,3.153763771057129,119.44757941183063,74.55199889056986,0.13152539636939764,-2.599732544723773e-28,7.2222372914521344e-34,0.0,0.0,0.0,0.0,0.0
129,0.036523493166896515,,,0.6145833333333334,0.5426381907267158,0.7256944444444444,153955.828125,0.5184396505355835,1734658816.0,96487.9765625,2.409722328186035,2.4237287044525146,2.8296456336975098,117.67749747183247,83.58253608976733,0.2921879453351721,-1.700626835402418e-28,-3.2500067811534605e-34,0.0,0.0,0.0,0.0,0.0
130,0.040068214293569326,,,0.5625,0.5691963892570604,0.7256944444444444,153865.3125,0.5181347727775574,1734206208.0,96487.9765625,3.0729167461395264,2.987654209136963,3.36647891998291,118.88309097282954,81.02737240562024,0.3205457143485546,-1.0223872686322048e-28,-7.2222372914521344e-34,0.0,0.0,0.0,0.0,0.0
131,0.048392665572464466,,,0.5381944444444444,0.5129307753786994,0.7256944444444444,153872.984375,0.5181606411933899,1734244864.0,96487.9765625,2.569444417953491,2.4258065223693848,3.1024410724639893,121.32211937430415,82.48728468510141,0.38714132457971573,-6.75430176649149e-29,-1.2638915260041235e-34,0.0,0.0,0.0,0.0,0.0
132,0.041476278100162745,,,0.625,0.5673034333236562,0.7256944444444444,153939.96875,0.5183861255645752,1734579584.0,96487.9765625,2.621527671813965,2.3499999046325684,3.0595479011535645,121.48871727530101,83.23114911545684,0.33181022480130196,-5.197035137618182e-29,-2.527783052008247e-34,0.0,0.0,0.0,0.0,0.0
133,0.03776863124221563,,,0.5694444444444444,0.5452013271653577,0.7256944444444444,154174.484375,0.5191758871078491,1735752192.0,96487.9765625,2.868055582046509,2.8475608825683594,3.645235061645508,120.6788337519942,83.69006508159673,0.30214904993772507,-3.0974060229364917e-29,9.027796614315168e-36,0.0,0.0,0.0,0.0,0.0
134,0.057130707893520594,,,0.5972222222222222,0.5175551526014908,0.7256944444444444,154020.125,0.5186561346054077,1734980352.0,96487.9765625,2.215277671813965,1.9825581312179565,2.1740376949310303,119.90741837250809,82.69159417960381,0.45704566314816475,-1.975534263743348e-29,4.0625084764418256e-35,0.0,0.0,0.0,0.0,0.0
135,0.048269132152199745,,,0.6597222222222222,0.5990219739225883,0.7256944444444444,153819.5,0.5179805159568787,1733977472.0,96487.9765625,2.5208332538604736,2.3421051502227783,2.9368467330932617,118.54295593348031,84.75371080027162,0.38615305721759796,-1.2486507997598367e-29,5.416677968589101e-35,0.0,0.0,0.0,0.0,0.0
136,0.030041537014767528,,,0.6354166666666666,0.5577241909427895,0.7256944444444444,153842.09375,0.5180566310882568,1734090240.0,96487.9765625,2.8576388359069824,2.4153006076812744,3.166109085083008,125.20269934994089,83.87782618890905,0.24033229611814022,-9.210221300500635e-30,1.128474576789396e-35,0.0,0.0,0.0,0.0,0.0
137,0.024095134169328958,,,0.6805555555555556,0.6125331316434234,0.7256944444444444,153810.46875,0.517950177192688,1733932160.0,96487.9765625,2.8298611640930176,2.4948978424072266,3.1550047397613525,126.36988933620673,80.94919269575266,0.19276107335463166,-6.212200729434641e-30,-1.3541694921472752e-35,0.0,0.0,0.0,0.0,0.0
138,0.03527432307600975,,,0.6527777777777778,0.6139435638077724,0.7256944444444444,153931.5,0.5183576345443726,1734537216.0,96487.9765625,2.6041667461395264,2.2819149494171143,2.987614870071411,121.19526633363441,78.33119095540147,0.282194584608078,-3.230594009167145e-30,9.027796614315168e-36,0.0,0.0,0.0,0.0,0.0
139,0.03234752360731363,,,0.6597222222222222,0.6507309091320226,0.7256944444444444,154053.578125,0.5187687873840332,1735147648.0,96487.9765625,3.2361111640930176,2.8105263710021973,3.288879871368408,120.0517927782385,77.75291394916604,0.25878018885850906,-2.4423253180000772e-30,-3.949661018762886e-36,0.0,0.0,0.0,0.0,0.0
140,0.03677054983563721,,,0.6354166666666666,0.5534111627073789,0.7256944444444444,153957.4375,0.5184450745582581,1734667136.0,96487.9765625,2.559027671813965,2.4590163230895996,3.054551839828491,115.0760066333584,78.26258195736996,0.2941643986850977,-1.705052957195411e-30,5.64237288394698e-36,0.0,0.0,0.0,0.0,0.0
141,0.026097123700310476,,,0.6770833333333334,0.654555132076657,0.7256944444444444,153954.3125,0.5184345245361328,1734651392.0,96487.9765625,3.1701388359069824,2.4974358081817627,2.928856134414673,118.17310678775536,82.41600173898128,0.2087769896024838,-1.1308481349825764e-30,-3.103305086170839e-36,0.0,0.0,0.0,0.0,0.0
142,0.026960736082401127,,,0.6076388888888888,0.5448586965486991,0.7256944444444444,154098.5,0.5189200639724731,1735372288.0,96487.9765625,2.6979167461395264,2.5714285373687744,3.2345077991485596,120.0160589695502,81.35579061820484,0.215685888659209,-7.389255760596628e-31,9.450974580611192e-36,0.0,0.0,0.0,0.0,0.0
143,0.019824426854029298,,,0.6319444444444444,0.5819416478261874,0.7256944444444444,154200.65625,0.5192641019821167,1735883264.0,96487.9765625,3.0173611640930176,2.4670329093933105,3.0771241188049316,118.07101166349797,81.06793888534429,0.15859541483223438,-5.002964142410418e-31,-1.2977457633078054e-35,0.0,0.0,0.0,0.0,0.0
144,0.023064398672431707,,,0.6701388888888888,0.6103973523695366,0.7256944444444444,153924.84375,0.5183352828025818,1734503936.0,96487.9765625,2.8958332538604736,2.751295328140259,3.342350482940674,119.75840505461834,78.9451807352931,0.18451518937945366,-3.1613775046120546e-31,-1.0156271191104564e-35,0.0,0.0,0.0,0.0,0.0
145,0.042955148965120316,,,0.5416666666666666,0.5020739782282717,0.7256944444444444,154007.859375,0.5186147689819336,1734919040.0,96487.9765625,2.8125,2.923076868057251,3.6011722087860107,116.85339081058481,79.13999409968002,0.3436411917209625,-1.8080291540435463e-31,-8.541141953074741e-35,-5.64237288394698e-37,0.0,0.0,0.0,0.0
146,0.07364465110003948,,,0.6319444444444444,0.5711021041901264,0.7256944444444444,154131.015625,0.5190294981002808,1735535104.0,96487.9765625,2.690972328186035,2.3241758346557617,2.8495938777923584,120.22222992297266,79.31450224937682,0.5891572088003159,-1.2508528545027264e-31,7.860530723948637e-35,0.0,0.0,0.0,0.0,0.0
